Type,SKU,Name,Brand,Published,Is featured?,Visibility in catalog,Description,In stock?,Allow customer reviews?,Categories,Tags,images,Parent,Position,,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Regular Price,Sale Price,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global,Attribute 25 name,Attribute 25 value(s),Attribute 25 visible,Attribute 25 global,Attribute 26 name,Attribute 26 value(s),Attribute 26 visible,Attribute 26 global,Attribute 27 name,Attribute 27 value(s),Attribute 27 visible,Attribute 27 global,Attribute 28 name,Attribute 28 value(s),Attribute 28 visible,Attribute 28 global,Attribute 29 name,Attribute 29 value(s),Attribute 29 visible,Attribute 29 global,Attribute 30 name,Attribute 30 value(s),Attribute 30 visible,Attribute 30 global,Attribute 31 name,Attribute 31 value(s),Attribute 31 visible,Attribute 31 global,Attribute 32 name,Attribute 32 value(s),Attribute 32 visible,Attribute 32 global,Attribute 33 name,Attribute 33 value(s),Attribute 33 visible,Attribute 33 global
variation,GN028-hrast-crno,Trpezarijski sto Rondo-hrast-crno,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/04/Trpezarijski-sto-Rondo.jpg,GN028,0,,Choose Option,hrast-crno,1,1,34990,31491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,GN028-black,Trpezarijski sto Rondo-black,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/04/Trpezarijski-sto-Rondo-4.jpg,GN028,1,,Choose Option,black,1,1,34990,31491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KMAS607276,Kuhinja MASKA 60×72 Lina,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>**NAPOMENA** Svi elementi iz programa Kuhinja Lina projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja Lina</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje Lina MDF (frontovi od medijapana),"Kuhinje i kuhinjski elementi,Kuhinje Lina MDF (frontovi od medijapana)","https://matis.rs/wp-content/uploads/2023/06/KUHINJA-LINA-MASKA-60X72-bez.jpg,https://matis.rs/wp-content/uploads/2023/06/KUHINJA-LINA-MASKA-60X72-1.jpg",,,https://matis.rs/product/kuhinja-maska-60x72-lina/,Choose Option,white|beige,1,1,,,Širina (cm):,60,1,1,Dubina (cm):,1.9,1,1,Visina (cm):,72,1,1,Materijal fronta:,Medijapan – MDF,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Debljina medijapana (mm):,19,1,1,Ručice:,Metal,1,1,Dezen:,"Belo, Bež",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,"Dekorativna stranica, Viseći elementi",1,1,Proizvođač:,Matis,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KMAS607276-white,Kuhinja MASKA 60×72 Lina-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/KUHINJA-LINA-MASKA-60X72-1.jpg,KMAS607276,0,,Choose Option,white,1,1,4530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KMAS607276-beige,Kuhinja MASKA 60×72 Lina-beige,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/KUHINJA-LINA-MASKA-60X72-bez.jpg,KMAS607276,1,,Choose Option,beige,1,1,4530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KMAS606076,Kuhinja MASKA 60×60 Lina,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>**NAPOMENA** Svi elementi iz programa Kuhinja Lina projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja Lina</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje Lina MDF (frontovi od medijapana),"Kuhinje i kuhinjski elementi,Kuhinje Lina MDF (frontovi od medijapana)","https://matis.rs/wp-content/uploads/2023/06/KUHINJA-LINA-MASKA-60X60-bez.jpg,https://matis.rs/wp-content/uploads/2023/06/KUHINJA-LINA-MASKA-60X60-1.jpg",,,https://matis.rs/product/kuhinja-maska-60x60-lina/,Choose Option,white|beige,1,1,,,Širina (cm):,60,1,1,Dubina (cm):,1.9,1,1,Visina (cm):,60,1,1,Materijal fronta:,Medijapan – MDF,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Debljina medijapana (mm):,19,1,1,Ručice:,Metal,1,1,Dezen:,"Belo, Bež",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,"Dekorativna stranica, Donji elementi",1,1,Proizvođač:,Matis,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KMAS606076-white,Kuhinja MASKA 60×60 Lina-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/KUHINJA-LINA-MASKA-60X60-1.jpg,KMAS606076,0,,Choose Option,white,1,1,3960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KMAS606076-beige,Kuhinja MASKA 60×60 Lina-beige,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/KUHINJA-LINA-MASKA-60X60-bez.jpg,KMAS606076,1,,Choose Option,beige,1,1,3960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KMAS457276,Kuhinja MASKA 45×72 Lina,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>**NAPOMENA** Svi elementi iz programa Kuhinja Lina projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja Lina</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje Lina MDF (frontovi od medijapana),"Kuhinje i kuhinjski elementi,Kuhinje Lina MDF (frontovi od medijapana)","https://matis.rs/wp-content/uploads/2023/06/KUHINJA-LINA-MASKA-45X72-bez.jpg,https://matis.rs/wp-content/uploads/2023/06/KUHINJA-LINA-MASKA-45X72-1.jpg",,,https://matis.rs/product/kuhinja-maska-45x72-lina/,Choose Option,white|beige,1,1,,,Širina (cm):,45,1,1,Dubina (cm):,1.9,1,1,Visina (cm):,72,1,1,Materijal:,Medijapan – MDF,1,1,Debljina univera:,18,1,1,Debljina medijapana (mm):,19,1,1,Ručice:,Metal,1,1,Dezen:,"Belo, Bež",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,"Dekorativna stranica, Donji elementi",1,1,Proizvođač:,Matis,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KMAS457276-white,Kuhinja MASKA 45×72 Lina-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/KUHINJA-LINA-MASKA-45X72-1.jpg,KMAS457276,0,,Choose Option,white,1,1,3810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KMAS457276-beige,Kuhinja MASKA 45×72 Lina-beige,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/KUHINJA-LINA-MASKA-45X72-bez.jpg,KMAS457276,1,,Choose Option,beige,1,1,3810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KFRIZB76/16,Kuhinja Friz 60B Lina,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>**NAPOMENA** Svi elementi iz programa Kuhinja Lina projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja Lina</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje Lina MDF (frontovi od medijapana),"Kuhinje i kuhinjski elementi,Kuhinje Lina MDF (frontovi od medijapana)","https://matis.rs/wp-content/uploads/2023/06/KUHINJA-LINA-FRIZ-60-bez.jpg,https://matis.rs/wp-content/uploads/2023/06/KUHINJA-LINA-FRIZ-60-1.jpg",,,https://matis.rs/product/kuhinja-friz-60b-lina/,Choose Option,white|beige,1,1,,,Širina (cm):,60,1,1,Dubina (cm):,57,1,1,Visina (cm):,222,1,1,Materijal fronta:,Medijapan – MDF,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Debljina medijapana (mm):,19,1,1,Kant traka:,"Korpus – ABS 0,5 mm",1,1,Usporivači:,DA,1,1,Ručice:,Metal,1,1,Nogari:,PVC,1,1,Nivelacioni nogari:,DA,1,1,Dezen:,"Belo, Bež",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,"Donji elementi, Elementi za ugradnu tehniku",1,1,Proizvođač:,Matis,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KFRIZB76/16-white,Kuhinja Friz 60B Lina-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/KUHINJA-LINA-FRIZ-60-1.jpg,KFRIZB76/16,0,,Choose Option,white,1,1,26370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KFRIZB76/16-beige,Kuhinja Friz 60B Lina-beige,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/KUHINJA-LINA-FRIZ-60-bez.jpg,KFRIZB76/16,1,,Choose Option,beige,1,1,26370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KFRIZ2VB76/16,Kuhinja Friz 2VB Lina,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>**NAPOMENA** Svi elementi iz programa Kuhinja Lina projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja Lina</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje Lina MDF (frontovi od medijapana),"Kuhinje i kuhinjski elementi,Kuhinje Lina MDF (frontovi od medijapana)","https://matis.rs/wp-content/uploads/2023/06/KUHINJA-lina-FRIZ-2VB-bez.jpg,https://matis.rs/wp-content/uploads/2023/06/KUHINJA-lina-FRIZ-2VB.jpg",,,https://matis.rs/product/kuhinja-friz-2vb-lina/,Choose Option,white|beige,1,1,,,Širina (cm):,60,1,1,Dubina (cm):,57,1,1,Visina (cm):,222,1,1,Materijal fronta:,Medijapan – MDF,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Debljina medijapana (mm):,19,1,1,Kant traka:,"Korpus – ABS 0,5 mm",1,1,Usporivači:,DA,1,1,Ručice:,Metal,1,1,Nogari:,PVC,1,1,Nivelacioni nogari:,DA,1,1,Dezen:,"Belo, Bež",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,"Donji elementi, Elementi za ugradnu tehniku",1,1,Proizvođač:,Matis,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KFRIZ2VB76/16-white,Kuhinja Friz 2VB Lina-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/KUHINJA-lina-FRIZ-2VB.jpg,KFRIZ2VB76/16,0,,Choose Option,white,1,1,26970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KFRIZ2VB76/16-beige,Kuhinja Friz 2VB Lina-beige,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/KUHINJA-lina-FRIZ-2VB-bez.jpg,KFRIZ2VB76/16,1,,Choose Option,beige,1,1,26970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KVU6076,Kuhinja Lina VU60,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>**NAPOMENA** Svi elementi iz programa Kuhinja Lina projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja Lina</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje Lina MDF (frontovi od medijapana),"Kuhinje i kuhinjski elementi,Kuhinje Lina MDF (frontovi od medijapana)","https://matis.rs/wp-content/uploads/2023/06/Kuhinja-Lina-Viseci-element-VU60-Bez.jpg,https://matis.rs/wp-content/uploads/2023/06/Kuhinja-Lina-Viseci-element-VU60-Belo.jpg",,,https://matis.rs/product/kuhinja-lina-vu60/,Choose Option,white|beige,1,1,,,Širina (cm):,60,1,1,Dubina (cm):,31,1,1,Visina (cm):,72,1,1,Materijal fronta:,Medijapan – MDF,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Debljina medijapana (mm):,19,1,1,Kant traka:,"Korpus – ABS 0,5 mm",1,1,Usporivači:,DA,1,1,Ručice:,Metal,1,1,Dezen:,"Belo, Bež",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,Viseći elementi,1,1,Proizvođač:,Matis,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KVU6076-white,Kuhinja Lina VU60-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/Kuhinja-Lina-Viseci-element-VU60-Belo.jpg,KVU6076,0,,Choose Option,white,1,1,11520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KVU6076-beige,Kuhinja Lina VU60-beige,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/Kuhinja-Lina-Viseci-element-VU60-Bez.jpg,KVU6076,1,,Choose Option,beige,1,1,11520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KVH80B76,Kuhinja Lina VH80,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>**NAPOMENA** Svi elementi iz programa Kuhinja Lina projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja Lina</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje Lina MDF (frontovi od medijapana),"Kuhinje i kuhinjski elementi,Kuhinje Lina MDF (frontovi od medijapana)","https://matis.rs/wp-content/uploads/2023/06/Kuhinja-Lina-Viseci-element-VH80-Bez.jpg,https://matis.rs/wp-content/uploads/2023/06/Kuhinja-Lina-Viseci-element-VH80-Belo.jpg",,,https://matis.rs/product/kuhinja-lina-vh80/,Choose Option,white|beige,1,1,,,Širina (cm):,80,1,1,Dubina (cm):,31,1,1,Visina (cm):,72,1,1,Materijal fronta:,Medijapan – MDF,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Debljina medijapana (mm):,19,1,1,Kant traka:,"Korpus – ABS 0,5 mm",1,1,Usporivači:,DA,1,1,Ručice:,Metal,1,1,Dezen:,"Belo, Bež",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,Viseći elementi,1,1,Proizvođač:,Matis,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KVH80B76-white,Kuhinja Lina VH80-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/Kuhinja-Lina-Viseci-element-VH80-Belo.jpg,KVH80B76,0,,Choose Option,white,1,1,20110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KVH80B76-beige,Kuhinja Lina VH80-beige,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/Kuhinja-Lina-Viseci-element-VH80-Bez.jpg,KVH80B76,1,,Choose Option,beige,1,1,20110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KVH6076,Kuhinja Lina VH60,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>**NAPOMENA** Svi elementi iz programa Kuhinja Lina projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja Lina</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje Lina MDF (frontovi od medijapana),"Kuhinje i kuhinjski elementi,Kuhinje Lina MDF (frontovi od medijapana)","https://matis.rs/wp-content/uploads/2023/06/Kuhinja-Lina-Viseci-element-VH60-Bez.jpg,https://matis.rs/wp-content/uploads/2023/06/Kuhinja-Lina-Viseci-element-VH60-Belo.jpg",,,https://matis.rs/product/kuhinja-lina-vh60/,Choose Option,white|beige,1,1,,,Širina (cm):,60,1,1,Dubina (cm):,31,1,1,Visina (cm):,72,1,1,Materijal fronta:,Medijapan – MDF,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Debljina medijapana (mm):,19,1,1,Kant traka:,"Korpus – ABS 0,5 mm",1,1,Usporivači:,DA,1,1,Ručice:,Metal,1,1,Dezen:,"Belo, Bež",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,Viseći elementi,1,1,Proizvođač:,Matis,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KVH6076-white,Kuhinja Lina VH60-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/Kuhinja-Lina-Viseci-element-VH60-Belo.jpg,KVH6076,0,,Choose Option,white,1,1,17820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KVH6076-beige,Kuhinja Lina VH60-beige,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/Kuhinja-Lina-Viseci-element-VH60-Bez.jpg,KVH6076,1,,Choose Option,beige,1,1,17820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KVA60681V76,Kuhinja Lina VA60-68 1V,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>**NAPOMENA** Svi elementi iz programa Kuhinja Lina projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja Lina</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje Lina MDF (frontovi od medijapana),"Kuhinje i kuhinjski elementi,Kuhinje Lina MDF (frontovi od medijapana)","https://matis.rs/wp-content/uploads/2023/06/Kuhinja-Lina-Viseci-element-V60-68-1V-Bez.jpg,https://matis.rs/wp-content/uploads/2023/06/Kuhinja-Lina-Viseci-element-V60-68-1V-Belo.jpg",,,https://matis.rs/product/kuhinja-lina-va60-68-1v/,Choose Option,white|beige,1,1,,,Širina (cm):,60,1,1,Dubina (cm):,31,1,1,Visina (cm):,68,1,1,Materijal fronta:,Medijapan – MDF,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Debljina medijapana (mm):,19,1,1,Kant traka:,"Korpus – ABS 0,5 mm",1,1,Usporivači:,DA,1,1,Ručice:,Metal,1,1,Dezen:,"Belo, Bež",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,"Elementi za ugradnu tehniku, Viseći elementi",1,1,Proizvođač:,Matis,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KVA60681V76-white,Kuhinja Lina VA60-68 1V-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/Kuhinja-Lina-Viseci-element-V60-68-1V-Belo.jpg,KVA60681V76,0,,Choose Option,white,1,1,8670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KVA60681V76-beige,Kuhinja Lina VA60-68 1V-beige,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/Kuhinja-Lina-Viseci-element-V60-68-1V-Bez.jpg,KVA60681V76,1,,Choose Option,beige,1,1,8670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
